ID,分類1,分類2,名称,住所,電話,ＦＡＸ,経度,緯度
16250,避難所,智頭町,坂原公民館,智頭町坂原,,,134.2160438,35.26363673
16252,避難所,智頭町,白坪味技工房,智頭町西谷,,,134.2845029,35.22509291
16251,避難所,智頭町,口波多公民館,智頭町口波多,,,134.180144,35.25479887
16290,避難所,倉吉市,西郷小学校,倉吉市下余戸114,,,133.8520479,35.43544548
16291,避難所,倉吉市,西郷保育園,倉吉市下余戸129-1,,,133.8513094,35.43570719
16253,避難所,智頭町,早瀬公民館,智頭町早瀬600,858710150,,134.2178164,35.2173002
16294,避難所,倉吉市,倉吉市和田東老人憩の家,倉吉市和田東町203-1,,,133.8132905,35.44112086
16296,避難所,倉吉市,関金小学校,倉吉市関金町関金宿666,858452556,,133.7498329,35.36561682
16298,避難所,倉吉市,倉吉総合卸センター体育館,倉吉市広栄町993-1,,,133.8500317,35.42983179
16295,避難所,倉吉市,倉吉市山守保育園,倉吉市関金町堀2058-1,,,133.701226,35.3615615
16298,避難所,倉吉市,倉吉総合卸センター体育館,倉吉市広栄町993-1,,,133.8500317,35.42983179
16299,避難所,岩美町,岩美南小学校グラウンド,岩美町新井419-2,,,134.3347396,35.56323102
16300,避難所,岩美町,旧田後小学校グラウンド,岩美町田後159,,,134.3121369,35.59086328
16302,避難所,智頭町,中島公民館,智頭町市瀬,,,134.2308049,35.28727758
16301,避難所,岩美町,旧岩井小学校グラウンド,岩美町岩井138,,,134.3683829,35.55701144
16304,避難所,智頭町,山根倶楽部,智頭町山根,,,134.2308279,35.25109074
16303,避難所,智頭町,山根公民館,智頭町山根,,,134.2309047,35.25290217
16306,避難所,智頭町,五月田公民館,智頭町大背,,,134.1918749,35.21295528
16305,避難所,智頭町,中原ふるさと交流センター,智頭町中原271,,,134.3011815,35.23779977
16307,避難所,湯梨浜町,湯梨浜町役場講堂,湯梨浜町久留19-1,858353111,,133.864774,35.48995952
16308,避難所,湯梨浜町,長瀬地区公民館,湯梨浜町はわい長瀬1135,858352910,,133.8635822,35.49109404
16309,避難所,湯梨浜町,田後地区公民館,湯梨浜町田後675,,,133.8537054,35.48111675
16310,避難所,湯梨浜町,羽合体育館,湯梨浜町はわい長瀬,,,133.856094,35.48696658
16311,避難所,湯梨浜町,北溟中学校体育館,湯梨浜町田後745,,,133.8551129,35.48668712
16314,避難所,湯梨浜町,上浅津農事集会所,湯梨浜町上浅津154,,,133.8801459,35.48291048
16313,避難所,湯梨浜町,温泉児童館,湯梨浜町はわい温泉83-3,,,133.8823064,35.47878185
16315,避難所,湯梨浜町,羽合小学校校舎,湯梨浜町はわい長瀬535,858475801,858355611,133.8676589,35.48625379
16312,避難所,湯梨浜町,はわい温泉観光案内所,湯梨浜町はわい温泉5-22,858354052,,133.8837061,35.47825896
16316,避難所,湯梨浜町,羽合小学校グラウンド,湯梨浜町はわい長瀬535,,,133.8676262,35.48516285
16319,避難所,湯梨浜町,なりすな会館,湯梨浜町石脇,,,133.950023,35.5166518
16319,避難所,湯梨浜町,なりすな会館,湯梨浜町石脇,,,133.950023,35.5166518
16324,避難所,湯梨浜町,東郷中学校体育館,湯梨浜町久見110,858320456,,133.9094945,35.46457534
16323,避難所,湯梨浜町,原集会所,湯梨浜町原,,,133.9253344,35.50235302
16320,避難所,湯梨浜町,泊小学校グラウンド,湯梨浜町泊280,,,133.9448953,35.51217058
16325,避難所,湯梨浜町,東郷中学校グラウンド,湯梨浜町久見110,,,133.9084591,35.46487229
16333,避難所,湯梨浜町,麻畑公民館,湯梨浜町川上,,,133.9446673,35.44419583
16329,避難所,湯梨浜町,東郷小学校グラウンド,湯梨浜町小鹿谷820,,,133.9041065,35.46190637
16334,避難所,湯梨浜町,久見公民館,湯梨浜町久見,,,133.9100168,35.46682093
16321,避難所,湯梨浜町,とまりグラウンドゴルフのふる里公園多目的広場,湯梨浜町泊1383,,,133.9441821,35.5164269
16327,避難所,湯梨浜町,東郷小学校体育館,湯梨浜町小鹿谷820,858486700,,133.9019028,35.4624652
16344,避難所,湯梨浜町,長江公民館,湯梨浜町長江,,,133.8687868,35.47374215
16335,避難所,湯梨浜町,中興寺公民館,湯梨浜町中興寺,,,133.905873,35.47020165
16348,避難所,三朝町,町民武道館,三朝町本泉510,,,133.8629094,35.40374027
16352,避難所,三朝町,若宮公民館,三朝町今泉316,,,133.8570069,35.40401301
16350,避難所,三朝町,三朝中学校寄宿舎,三朝町本泉425,858430003,,133.8626955,35.4038566
16351,避難所,三朝町,賀茂保育園,三朝町本泉916,,,133.8596168,35.40540856
16349,避難所,三朝町,町営三朝テニス場,三朝町本泉736,,,133.8676999,35.4060391
16353,避難所,三朝町,福山地区集落センター,三朝町福山275,,,133.804076,35.33183033
16359,避難所,三朝町,山田一区公民館,三朝町山田,,,133.8849424,35.41428239
16354,避難所,三朝町,三軒屋公民館,三朝町三軒屋,,,133.8159372,35.28349835
16359,避難所,三朝町,山田一区公民館,三朝町山田,,,133.8849424,35.41428239
16360,避難所,三朝町,山田二区公民館,三朝町山田,,,133.8812747,35.41246123
16361,避難所,三朝町,横手二区公民館,三朝町横手,,,133.8817777,35.41010369
16362,避難所,三朝町,三朝ふれあい会館,三朝町三朝956-5,,,133.8949371,35.40916647
16363,避難所,三朝町,恋谷公民館,三朝町恋谷,,,133.8984507,35.41458481
16364,避難所,三朝町,吉田とちの館,三朝町吉田882-1,,,133.9155305,35.39922135
16365,避難所,三朝町,波伯山公民館,三朝町西尾,,,133.9154206,35.39671546
16366,避難所,三朝町,みささ村公民館,三朝町山田608,,,133.886307,35.41384951
16367,避難所,三朝町,賀茂公民館,三朝町本泉359-1,,,133.8607577,35.40395161
16368,避難所,三朝町,岩本公民館,三朝町西小鹿1517,,,133.9193456,35.38813282
16369,避難所,北栄町,北条小学校体育館,北栄町国坂680,,,133.825802,35.4811588
16370,避難所,北栄町,北条小学校校庭,北栄町国坂680,,,133.8265739,35.48069056
16371,避難所,北栄町,国坂ふれあい会館,北栄町国坂,,,133.8309486,35.48636947
16372,避難所,北栄町,国坂東区公民館,北栄町国坂,,,133.8296049,35.48150231
16373,避難所,北栄町,国坂浜集落センター,北栄町国坂,,,133.8316107,35.48788499
16374,避難所,三朝町,西小学校寄宿舎,三朝町本泉,,,133.8629394,35.40400611
16375,避難所,三朝町,西小鹿公民館,三朝町西小鹿,,,133.9253812,35.37678093
16376,避難所,三朝町,大付公民館,三朝町砂原,,,133.9038133,35.41002249
16377,避難所,三朝町,牧ふれあい交流館,三朝町牧,,,133.8549053,35.38355647
16378,避難所,北栄町,北条中学校校庭,北栄町土下100-1,,,133.8245026,35.47755609
16379,避難所,北栄町,北条中学校体育館,北栄町土下100-1,,,133.8248117,35.47861026
16380,避難所,北栄町,ル・サンテリオン北条,北栄町土下123-1,858365220,,133.8199954,35.47891766
16382,避難所,北栄町,東新田場集会所,北栄町江北,,,133.854094,35.49920781
16383,避難所,北栄町,江北浜農村公園グラウンド,北栄町江北,,,133.8455051,35.49076173
16381,避難所,北栄町,JA鳥取中央北条支所,北栄町江北792-2,,,133.8409038,35.48174759
16384,避難所,北栄町,中央保育所グラウンド,北栄町弓原458,,,133.8087197,35.48474798
16387,避難所,北栄町,大栄小学校グラウンド,北栄町由良宿213,,,133.7525734,35.48684624
16386,避難所,北栄町,大栄小学校体育館,北栄町由良宿213,858372041,,133.7525296,35.48601719
16385,避難所,北栄町,弓原多目的研修集会施設,北栄町弓原,,,133.8121806,35.48345777
16388,避難所,北栄町,北栄町社会福祉協議会グラウンド,北栄町瀬戸36-2,,,133.7754906,35.48210555
16392,避難所,北栄町,大栄文化センター,北栄町大島1046-6,858374676,,133.7576246,35.47212625
16389,避難所,北栄町,大誠保育所グラウンド,北栄町瀬戸38-1,,,133.7773751,35.48262788
16390,避難所,北栄町,大栄健康増進センター,北栄町瀬戸22-1,,,133.7772875,35.4820689
16395,避難所,北栄町,北条島集落センター,北栄町北条島,,,133.8123267,35.47536136
16396,避難所,北栄町,北尾公民館,北栄町北尾,,,133.8123045,35.47942625
16393,避難所,北栄町,大島公民館,北栄町大島,,,133.7681716,35.46924169
16397,避難所,北栄町,倉吉キリスト教会Uチャペル,北栄町下神200,858483200,,133.8074078,35.48284531
16394,避難所,北栄町,栄保育所グラウンド,北栄町下種372,,,133.7398509,35.45522446
16400,避難所,北栄町,東園浜コミュニティーセンター,北栄町東園,,,133.7770317,35.49039733
16399,避難所,北栄町,さつきヶ丘公民館,北栄町下神,,,133.8100888,35.49029677
16400,避難所,北栄町,東園浜コミュニティーセンター,北栄町東園,,,133.7770317,35.49039733
16401,避難所,北栄町,東園構造改善センター,北栄町東園,858372127,,133.7798062,35.48753175
16402,避難所,北栄町,六尾構造改善センター,北栄町六尾,,,133.7625044,35.48576206
16404,避難所,北栄町,亀谷公民館,北栄町亀谷788,858374284,,133.7486265,35.46928599
16403,避難所,北栄町,東亀谷公民館,北栄町東亀谷,858374409,,133.756253,35.46964732
16405,避難所,北栄町,下種集落センター,北栄町下種,858374317,,133.7389243,35.45500867
16407,避難所,北栄町,東高尾集落センター,北栄町東高尾,858374920,,133.715394,35.43907104
16408,避難所,北栄町,西高尾さくら会館集会所,北栄町西高尾,,,133.7148749,35.44960711
16406,避難所,北栄町,茶ヤ条集落センター,北栄町茶ヤ条,858374906,,133.7361918,35.45212396
16409,避難所,北栄町,西高尾さくら会館広場,北栄町西高尾,,,133.7151179,35.44948066
16413,避難所,琴浦町,比山多目的集会所,北栄町比山,858374256,,133.7348091,35.4725115
16411,避難所,北栄町,高千穂集落センター広場,北栄町西高尾,,,133.7184901,35.45729486
16412,避難所,北栄町,岩坪公民館広場,北栄町岩坪,,,133.729596,35.46299202
16416,避難所,北栄町,農協統合選果場,北栄町青木,858373700,,133.7303006,35.47503565
16415,避難所,北栄町,青木多目的集会所,北栄町青木,858373388,,133.7306645,35.47624349
16417,避難所,北栄町,西園集落センター,北栄町西園,858374246,,133.767329,35.49004746
16420,避難所,琴浦町,東伯中学校グラウンド,琴浦町徳万326,,,133.6941385,35.49566491
16421,避難所,琴浦町,浦安小学校グラウンド,琴浦町下伊勢504-1,,,133.6983432,35.49144436
16419,避難所,北栄町,大栄中学校グラウンド,北栄町由良宿340,,,133.7553734,35.48896353
16410,避難所,北栄町,高千穂集落センター集会所,北栄町高千穂,858374903,,133.7182583,35.45734978
16420,避難所,琴浦町,東伯中学校グラウンド,琴浦町徳万326,,,133.6941385,35.49566491
16421,避難所,琴浦町,浦安小学校グラウンド,琴浦町下伊勢504-1,,,133.6983432,35.49144436
16422,避難所,琴浦町,琴浦町社会福祉協議会,琴浦町浦安123-1,,,133.6938498,35.4942201
16424,避難所,琴浦町,高松公園（いなり近隣公園）,琴浦町浦安,,,133.6940491,35.48812799
16423,避難所,琴浦町,東伯武道館,琴浦町浦安119,,,133.6941361,35.49496863
16425,避難所,琴浦町,伊勢野公民館,琴浦町中尾,,,133.7082003,35.48466603
16428,避難所,琴浦町,八橋地区公民館,琴浦町八橋239-13,,,133.6812084,35.50546045
16426,避難所,琴浦町,東伯小学校グラウンド,琴浦町釛529,,,133.6966705,35.47046978
16427,避難所,琴浦町,岩本公民館,琴浦町八橋,,,133.6655813,35.49566089
16429,避難所,琴浦町,八橋ふれあいセンター,琴浦町八橋942,,,133.6737447,35.50322414
16431,避難所,琴浦町,平岩記念会館,琴浦町笠見485-1,,,133.6817038,35.49552625
16430,避難所,琴浦町,総合体育館,琴浦町笠見560,,,133.6808664,35.4962021
16432,避難所,琴浦町,逢束７区公民館,琴浦町逢束,,,133.6987896,35.50242188
16436,避難所,琴浦町,上光好公民館,琴浦町光好,,,133.6968974,35.45786488
16433,避難所,琴浦町,町住 上伊勢団地集会所,琴浦町上伊勢,,,133.6996164,35.49132527
16435,避難所,琴浦町,下光好公民館,琴浦町光好,,,133.6972502,35.46496859
16434,避難所,琴浦町,上伊勢公民館,琴浦町上伊勢,,,133.7011809,35.48900867
16437,避難所,北栄町,大谷運動場,北栄町大谷,,,133.7242079,35.49917774
16438,避難所,北栄町,亀谷運動場,北栄町亀谷,,,133.7499159,35.46849287
16440,避難所,琴浦町,山田公民館,琴浦町山田,,,133.6829072,35.46084459
16440,避難所,琴浦町,山田公民館,琴浦町山田,,,133.6829072,35.46084459
16441,避難所,琴浦町,野田公民館,琴浦町野田238,,,133.6580051,35.43996085
16443,避難所,琴浦町,中津原公民館,琴浦町中津原,,,133.6409673,35.39987108
16444,避難所,琴浦町,宮場公民館,琴浦町宮場,,,133.682368,35.43272448
16445,避難所,琴浦町,朝日ヶ丘公民館,琴浦町別所625-4,,,133.6606377,35.50797666
16447,避難所,琴浦町,亀﨑町公民館,琴浦町赤碕,,,133.6548381,35.50942841
16448,避難所,琴浦町,赤碕小学校グラウンド,琴浦町赤碕264,,,133.6486857,35.5120604
16449,避難所,琴浦町,本町公民館,琴浦町赤碕,,,133.6450135,35.51493623
16451,避難所,琴浦町,花見町公民館,琴浦町赤碕,,,133.6347586,35.51662163
16442,避難所,琴浦町,野井倉公民館,琴浦町野井倉,,,133.6299355,35.39207351
16450,避難所,琴浦町,扇町公民館,琴浦町赤碕,,,133.6355314,35.50735415
16452,避難所,琴浦町,赤碕中学校体育館,琴浦町赤碕1922-1,858550002,858552202,133.630623,35.51543144
16453,避難所,琴浦町,赤碕中学校グランド,琴浦町赤碕1922-1,,,133.6303799,35.5160174
16456,避難所,琴浦町,東山区公民館,琴浦町出上40-1,,,133.6328705,35.50122618
16454,避難所,琴浦町,上野公民館,琴浦町赤碕,,,133.6337106,35.50810306
16457,避難所,琴浦町,成美小学校体育館,琴浦町佐崎16,858550601,858550799,133.6271369,35.49707055
16458,避難所,琴浦町,成美小学校グラウンド,琴浦町佐崎16,,,133.62663,35.49661958
16461,避難所,湯梨浜町,野花公民館,湯梨浜町野花512-3,,,133.887754,35.46224104
16462,避難所,湯梨浜町,羽衣石交流センター,湯梨浜町羽衣石637-1,,,133.8862502,35.44446788
16463,避難所,湯梨浜町,宇野保育所（閉鎖、建物はそのまま）,湯梨浜町宇野1687,,,133.8941221,35.50588131
16461,避難所,湯梨浜町,野花公民館,湯梨浜町野花512-3,,,133.887754,35.46224104
16462,避難所,湯梨浜町,羽衣石交流センター,湯梨浜町羽衣石637-1,,,133.8862502,35.44446788
16463,避難所,湯梨浜町,宇野保育所（閉鎖、建物はそのまま）,湯梨浜町宇野1687,,,133.8941221,35.50588131
16464,避難所,湯梨浜町,温泉中央広場,湯梨浜町はわい温泉3-1,,,133.8844122,35.4779515
16465,避難所,湯梨浜町,北溟中学校グラウンド,湯梨浜町田後745,,,133.8540768,35.48699358
16466,避難所,琴浦町,みどり公民館,琴浦町光,,,133.6236201,35.50060951
16467,避難所,琴浦町,上中村公民館,琴浦町中村1352,,,133.6184976,35.47221488
16468,避難所,琴浦町,箆津公民館,琴浦町箆津,,,133.614525,35.51573293
16469,避難所,琴浦町,坂ノ上公民館,琴浦町箆津,,,133.6089678,35.51814983
16470,避難所,琴浦町,赤碕金屋公民館,琴浦町竹内,,,133.6330237,35.47073412
16471,避難所,琴浦町,以西小学校グラウンド,琴浦町宮木239,,,133.6311731,35.46655142
16472,避難所,琴浦町,大熊公民館,琴浦町高岡,,,133.6284836,35.4591866
16473,避難所,琴浦町,国実公民館,琴浦町高岡,,,133.6306325,35.45768033
16474,避難所,琴浦町,大父公民館,琴浦町大父243,,,133.6289143,35.44111279
16475,避難所,琴浦町,平田ヶ平公民館,琴浦町大父,,,133.6218421,35.43035873
16477,避難所,琴浦町,山川公民館,琴浦町山川,,,133.6226703,35.45384021
16478,避難所,境港市,境小学校体育館,境港市湊町27,,,133.2322265,35.54272229
16476,避難所,琴浦町,山川木地公民館,琴浦町山川,,,133.6136478,35.43459432
16479,避難所,境港市,境小学校校庭,境港市湊町27,,,133.231609,35.54235257
16482,避難所,境港市,上道小学校体育館,境港市上道町3026,,,133.2353718,35.5371417
16481,避難所,境港市,境港市立第一中学校校庭,境港市上道町1840,,,133.2374992,35.54145968
16483,避難所,境港市,上道小学校校庭,境港市上道町3026,,,133.2354714,35.53660066
16485,避難所,境港市,境高等学校体育館,境港市上道町3030,,,133.2333205,35.53638355
16482,避難所,境港市,上道小学校体育館,境港市上道町3026,,,133.2353718,35.5371417
16484,避難所,境港市,上道小学校クラブハウス,境港市上道町3026,,,133.2349527,35.53713264
16490,避難所,境港市,境港総合技術高等学校体育館,境港市竹内町925,,,133.237771,35.52543449
16486,避難所,境港市,境高等学校校庭,境港市上道町3030,,,133.2342032,35.53549126
16491,避難所,境港市,境港総合技術高等学校校庭,境港市竹内町925,,,133.2369214,35.52538952
16487,避難所,境港市,境中央公園,境港市上道町3001,,,133.2318867,35.53805134
16494,避難所,境港市,境港市立第二中学校体育館,境港市竹内町2438,,,133.2313412,35.52117941
16492,避難所,境港市,余子小学校体育館,境港市竹内町3117,,,133.2394916,35.52504708
16494,避難所,境港市,境港市立第二中学校体育館,境港市竹内町2438,,,133.2313412,35.52117941
16493,避難所,境港市,余子小学校校庭,境港市竹内町3117,,,133.2388297,35.52510969
16495,避難所,境港市,境港市立第二中学校校庭,境港市竹内町2438,,,133.231165,35.52016995
16496,避難所,境港市,上道保育所園庭,境港市中野町168,,,133.2400755,35.53506187
16497,避難所,境港市,旧境水産高等学校体育館,境港市中野町2000,,,133.2277227,35.53094331
16498,避難所,境港市,旧境水産高等学校校庭,境港市中野町2000,,,133.2275687,35.53019485
16499,避難所,境港市,夢みなと緑地（夢みなと公園）,境港市竹内団地2外,,,133.2555608,35.51835846
16500,避難所,境港市,誠道小学校体育館,境港市誠道町2062,,,133.2366258,35.51791482
16502,避難所,境港市,中浜小学校体育館,境港市麦垣町432,,,133.250598,35.50866629
16502,避難所,境港市,中浜小学校体育館,境港市麦垣町432,,,133.250598,35.50866629
16503,避難所,境港市,中浜小学校校庭,境港市麦垣町432,,,133.2499038,35.50845859
16504,避難所,境港市,中浜東保育所園庭,境港市小篠津町820,,,133.2448561,35.50771132
16507,避難所,境港市,渡小学校体育館,境港市渡町901,,,133.219442,35.51695167
16508,避難所,境港市,渡小学校校庭,境港市渡町901,,,133.2189245,35.51625736
16509,避難所,境港市,渡保育所園庭,境港市渡町1342-1,,,133.212451,35.51765462
16510,避難所,境港市,外江小学校体育館,境港市外江町2105,,,133.210286,35.53485422
16511,避難所,境港市,外江小学校校庭,境港市外江町2105,,,133.2098339,35.5342323
16512,避難所,境港市,外江保育所・わかまつ幼稚園園庭,境港市外江町1770-1,,,133.2132196,35.5331591
16513,避難所,境港市,余子保育所・余子幼稚園園庭,境港市福定町216,,,133.2416544,35.52711947
16514,避難所,境港市,第三中学校体育館,境港市外江町1372,,,133.2157692,35.52530711
16516,避難所,境港市,こども支援センター園庭,境港市竹内町550-2,,,133.2441786,35.51977375
16515,避難所,境港市,第三中学校校庭,境港市外江町1372,,,133.2153943,35.52575802
16517,避難所,境港市,地域子育て支援センター ひまわり（旧：ひまわり幼稚園）園庭,境港市幸神町952,,,133.2404352,35.50956885
16518,避難所,境港市,まつぼっくり事業所（旧：台場保育所）園庭,境港市岬町45-3,,,133.2445932,35.54569512
16520,避難所,南部町,坂根集会所,南部町福成617,,,133.3406382,35.37149566
16521,避難所,南部町,清水川公民館,南部町清水川,,,133.3413758,35.36240939
16523,避難所,南部町,西伯病院駐車場,南部町倭397,,,133.3259577,35.34822729
16524,避難所,南部町,長田集会所,南部町北方2693,,,133.32488,35.36329895
16525,避難所,南部町,口絹屋公民館,南部町絹屋,,,133.3160967,35.34147551
16526,避難所,南部町,奥絹屋公民館,南部町絹屋,,,133.3012995,35.33589553
16527,避難所,南部町,西伯文化会館,南部町法勝寺802,859643790,,133.3231721,35.34348463
16528,避難所,南部町,西伯文化会館前広場,南部町法勝寺802,,,133.323414,35.34348466
16529,避難所,南部町,西伯小学校校庭,南部町法勝寺336,,,133.3275636,35.34323256
16530,避難所,南部町,福頼集会所,南部町福頼,,,133.3413715,35.33162987
16531,避難所,南部町,掛相生活改善集会所,南部町掛相412-2,859664742,,133.347511,35.33205364
16532,避難所,南部町,馬佐良公民館,南部町馬佐良,,,133.3636505,35.32788125
16533,避難所,南部町,武信公民館,南部町武信377-9,859664759,,133.3069846,35.32270557
16534,避難所,南部町,道河内公民館,南部町道河内,,,133.3044549,35.32017303
16535,避難所,南部町,伐株集会所,南部町伐株,,,133.3023215,35.31208726
16536,避難所,南部町,今長公民館,南部町中991,,,133.3469547,35.31923507
16537,避難所,南部町,金山集会所,南部町東上1032,,,133.3651148,35.29763681
16538,避難所,南部町,能竹公民館,南部町能竹,,,133.3321893,35.3182066
16539,避難所,南部町,緑水園横広場,南部町下中谷,859665111,859665112,133.3251927,35.30361223
16540,避難所,南部町,大安寺,南部町天萬1127,859642058,,133.3573292,35.364872
16541,避難所,南部町,畑中集会所,南部町金田202-4,,,133.3771933,35.35349657
16542,避難所,南部町,上野公民館,南部町朝金986-1,,,133.3937446,35.35524358
16543,避難所,伯耆町,岸本老人福祉センター先 ゲートボール場,伯耆町大殿,,,133.397107,35.38714227
16544,避難所,伯耆町,熱田神社（岡崎神社）,伯耆町大殿591,,,133.3946416,35.39096252
16546,避難所,伯耆町,農村環境改善センター,伯耆町大殿43-13,859683111,859683866,133.4069154,35.38548435
16546,避難所,伯耆町,農村環境改善センター,伯耆町大殿43-13,859683111,859683866,133.4069154,35.38548435
16547,避難所,伯耆町,大原公民館,伯耆町大原,,,133.4506376,35.38254754
16550,避難所,伯耆町,小林バス回し場,伯耆町小林,,,133.4777491,35.37952032
16549,避難所,伯耆町,林ヶ原公民館,伯耆町清原,,,133.4394837,35.36938645
16552,避難所,伯耆町,大山帝京すこやか村グラウンド,伯耆町須村1194,,,133.434613,35.3884027
16555,避難所,伯耆町,番原多目的広場,伯耆町番原,,,133.4347352,35.38045117
16554,避難所,伯耆町,立岩公民館広場,伯耆町立岩205-1,,,133.420538,35.36729721
16556,避難所,伯耆町,八郷小学校グラウンド,伯耆町真野971,,,133.4421091,35.38033155
16558,避難所,伯耆町,岸本中学校グラウンド,伯耆町吉長90-1,,,133.4037002,35.38887714
16559,避難所,伯耆町,岸本武道館,伯耆町吉長15-19,,,133.4039309,35.38810172
16560,避難所,伯耆町,福吉公民館,伯耆町福吉,,,133.413637,35.3127121
16559,避難所,伯耆町,岸本武道館,伯耆町吉長15-19,,,133.4039309,35.38810172
16557,避難所,伯耆町,岸本小学校グラウンド,伯耆町吉長78-2,,,133.4065621,35.38779581
16562,避難所,伯耆町,二部小学校 旧福岡分校グラウンド,伯耆町福岡2086,,,133.3968257,35.26188193
16564,避難所,伯耆町,溝口小学校体育館,伯耆町溝口309,,,133.436297,35.34370523
16565,避難所,伯耆町,溝口小学校グラウンド,伯耆町溝口309,,,133.4360439,35.34318237
16566,避難所,伯耆町,溝口保育所庭,伯耆町溝口384,,,133.4361098,35.34280371
16558,避難所,伯耆町,岸本中学校グラウンド,伯耆町吉長90-1,,,133.4037002,35.38887714
16563,避難所,伯耆町,二部小学校 旧福岡分校体育館,伯耆町福岡2086,,,133.3965398,35.26165697
16567,避難所,伯耆町,日光農村広場,伯耆町栃原,,,133.5067462,35.33419653
16568,避難所,伯耆町,富江公民館,伯耆町富江,,,133.4780201,35.3384777
16572,避難所,伯耆町,コミュニティプラザ（シルバー人材センター）,伯耆町二部2825,859630495,,133.4177467,35.30942753
16569,避難所,伯耆町,二部保育所庭,伯耆町二部543-1,,,133.4160982,35.30100849
16571,避難所,伯耆町,二部小学校グラウンド,伯耆町二部1617,,,133.4164173,35.29891753
16573,避難所,伯耆町,清山農村広場,伯耆町清原,,,133.4281558,35.3716497
16575,避難所,大山町,大山中学校グラウンド,大山町所子313,,,133.4637651,35.48176485
16576,避難所,大山町,大山西小学校グラウンド,大山町末長81-1,,,133.4505509,35.48188993
16577,避難所,大山町,大山農業者トレーニングセンター グラウンド,大山町今在家611,,,133.5010299,35.43928028
16570,避難所,伯耆町,二部小学校体育館,伯耆町二部1617,859627103,,133.4161534,35.29843116
16574,避難所,伯耆町,林ヶ原観音堂,伯耆町清原,,,133.4364998,35.3693874
16579,避難所,大山町,大山小学校香取分校グラウンド,大山町豊房2046-79,,,133.5526134,35.43297291
16581,避難所,大山町,大山小学校赤松分校グラウンド,大山町赤松928-2,,,133.4767156,35.41586219
16582,避難所,大山町,名和小学校グラウンド,大山町名和610,,,133.4988071,35.50373257
16584,避難所,大山町,御来屋保育所グラウンド,大山町御来屋116-9,,,133.4984338,35.51295299
16586,避難所,大山町,名和公民館,大山町御来屋263-1,859542688,,133.4966353,35.51120438
16587,避難所,大山町,上中山保育所グラウンド,大山町束積312-1,,,133.5929192,35.50122977
16578,避難所,大山町,大山小学校グラウンド,大山町佐摩340,,,133.4962577,35.44637478
16583,避難所,大山町,名和中学校グラウンド,大山町御来屋648,,,133.4960844,35.50703961
16589,避難所,大山町,光徳保育所,大山町東坪532-2,859542032,,133.5214536,35.5176062
16590,避難所,大山町,光徳保育所グラウンド,大山町東坪532-2,,,133.5218506,35.5177234
16590,避難所,大山町,光徳保育所グラウンド,大山町東坪532-2,,,133.5218506,35.5177234
16591,避難所,大山町,下中山保育所グラウンド,大山町下甲874-6,,,133.5874052,35.52531827
16592,避難所,大山町,中山小学校グラウンド,大山町下甲1022,,,133.5741945,35.51904375
16594,避難所,大山町,逢坂保育所グラウンド,大山町住吉921,,,133.560518,35.51595122
16595,避難所,大山町,名和地域休養施設グラウンド,大山町加茂2663,,,133.5385338,35.45748971
16593,避難所,大山町,中山中学校グラウンド,大山町下甲951-1,,,133.5783603,35.51994579
16623,避難所,日南町,日南小学校,日南町生山450-2,859771200,859771201,133.3099352,35.16775784
16597,避難所,大山町,高麗保育所グラウンド,大山町妻木582-1,,,133.4437135,35.47261808
16596,避難所,大山町,高麗保育所,大山町妻木582-1,859534198,,133.4435589,35.47275347
16624,避難所,日南町,社会体育館,日南町生山450,859820999,,133.310264,35.16733437
16650,避難所,江府町,町道みどり１号線,伯耆町大殿,,,133.390044,35.39207033
16652,避難所,伯耆町,旧こしき保育所（キララみらい）,伯耆町大殿1830-1,859685181,859685181,133.3930501,35.38350605
16653,避難所,伯耆町,大山望,伯耆町金屋谷1801,859627577,,133.4505945,35.35837978
16656,避難所,日南町,花口活性化センター,日南町花口805-1,859830459,,133.3729286,35.15174481
16657,避難所,日南町,飛時原公民館,日南町神福,,,133.3155576,35.10822763
16660,避難所,日南町,新屋公会堂,日南町新屋424-1,,,133.1856206,35.09491737
16654,避難所,日南町,萩原構造改善センター,日南町萩原690-1,859840455,,133.2119313,35.1214986
16658,避難所,日南町,多里山村広場,日南町萩原,,,133.2145236,35.12484309
16662,避難所,日野町,根妻橋横,日野町下黒坂,,,133.4031885,35.22080962
16661,避難所,日野町,下黒坂ふれあい会館,日野町下黒坂501-1,859740329,,133.3912471,35.21989067
16660,避難所,日南町,新屋公会堂,日南町新屋424-1,,,133.1856206,35.09491737
16662,避難所,日野町,根妻橋横,日野町下黒坂,,,133.4031885,35.22080962
16661,避難所,日野町,下黒坂ふれあい会館,日野町下黒坂501-1,859740329,,133.3912471,35.21989067
16664,避難所,日野町,安原橋上東屋付近,日野町安原,,,133.4177066,35.23501222
16663,避難所,日野町,黒坂１区集会所前,日野町黒坂,,,133.384752,35.20477916
16665,避難所,日野町,津地自治会館,日野町津地,,,133.4251128,35.24097975
16666,避難所,日野町,下町集会所,日野町濁谷,,,133.4410769,35.2123483
16668,避難所,日野町,旧高尾駐在所前,日野町高尾,,,133.4443496,35.22881746
16667,避難所,日野町,寺の下広場,日野町濁谷,,,133.4437486,35.20482882
16729,避難所,日野町,小原農構センター,日野町小原,,,133.4139952,35.20070463
16731,避難所,日野町,三土農事作業場,日野町三土,,,133.4634794,35.19229781
